Time (sec),Force X (N),Force Y (N),Force Z (N),Torque X (Nm),Torque Y (Nm),Torque Z (Nm),Forktip Pose X (m),Forktip Pose Y (m),Forktip Pose Z (m),Forktip Pose Roll (rad),Forktip Pose Pitch (rad),Forktip Pose Yaw (rad)
1637705116.5112102,3.1749080889734316,-10.365913646628588,-33.25321401729337,0.01449734006368125,0.0078586681606653622,4.915785990396507e-05,,,,,,
1637705116.5140755,,,,,,,-0.38217234922797827,-0.008169044367644512,0.0954240329517777,1.4890819682608127,0.4558501135864624,0.02901173238080568
1637705116.5212173,3.2215134103837775,-10.680995441073597,-35.160495839663085,0.01445173351070677,0.0080264671010971955,2.1024638139383045e-05,,,,,,
1637705116.523948,,,,,,,-0.3855064988879943,-0.009078386033670283,0.0626248314365504,1.6198146875648687,0.45320611235162156,0.07727141805418627
1637705116.5312433,3.3751684579767991,-10.674680209622935,-36.12085356565429,0.014659299054045874,0.0080040997560027749,3.661654417758467e-05,,,,,,
1637705116.5339997,,,,,,,-0.3824469262969912,-0.009784951343062231,0.0953044520852816,1.4897701595132176,0.46818572998134195,0.03241692154497638
1637705116.5412698,3.1949500722279756,-10.844346393527863,-37.90155679058724,0.014997802113520373,0.007921255644752467,0.00010824892409222811,,,,,,
1637705116.5440342,,,,,,,-0.3887695532342722,-0.009534404615246156,0.07358291463359645,1.5768302411642172,0.4648807550268149,0.05004001372708812
1637705116.5511572,3.0778790483521563,-10.918404062980459,-38.42552172414332,0.014871770862818353,0.007600610552554541,0.0001526519608531958,,,,,,
1637705116.5539973,,,,,,,-0.3889361513789712,-0.009957627285122478,0.07335727810212123,1.580374013302142,0.4646731155731056,0.05324079195970194
1637705116.5611527,3.1567942859183917,-11.129783803160551,-39.51533604702806,0.015034446808719531,0.0076700043894230418,0.00022134673528238086,,,,,,
1637705116.563935,,,,,,,-0.388895180462983,-0.0104218317806887,0.07309402124248598,1.5818449983080531,0.4758334720987946,0.05599431667382202
1637705116.5639896,,,,,,,-0.38878050545595844,-0.010662096003029697,0.0729749237651981,1.5835029827945921,0.4779297914313304,0.05814846303389757
1637705116.571171,2.9864773719408269,-11.037367168611301,-41.37925215579042,0.015023833728362326,0.0074066026268752383,0.00031105668741522943,,,,,,
1637705116.5740266,,,,,,,-0.3888473050030461,-0.010969467419716494,0.07413604538733187,1.581220097113163,0.4810557160388584,0.0587801236380628
1637705116.5811882,3.1438031442604548,-10.828085400902788,-42.15565367230041,0.014341789306835535,0.0073787746062332861,0.0002664276810015326,,,,,,
1637705116.5839527,,,,,,,-0.38885751937783,-0.011264698217281238,0.07424197329429627,1.5815377958987822,0.48089693669661215,0.06032364068203793
1637705116.5912004,3.2841499451609986,-10.967796517828644,-43.35392453730994,0.014022359529535379,0.0074710651184033104,0.0003641595558062094,,,,,,
1637705116.593919,,,,,,,-0.3833791838965297,-0.01068017119709283,0.07390481673744087,1.5854490286945608,0.47883799592366116,0.08485956738393732
1637705116.6012216,3.268603759331596,-11.023348661352818,-44.81570805737129,0.01423521086782021,0.007539421094410091,0.0003226941245307001,,,,,,
1637705116.603964,,,,,,,-0.38908310337281815,-0.01186301446532767,0.07328288382843451,1.5863557516360527,0.49201912303643625,0.06453061534822645
1637705116.611279,3.1892086671735931,-11.461672423188935,-47.51956408177868,0.014722248684533404,0.0073719480516163333,0.0002779521332906404,,,,,,
1637705116.6139815,,,,,,,-0.38886371604814496,-0.012178047344972437,0.07378599709995937,1.585092271524704,0.491475722274034,0.06626758001830849
1637705116.6140506,,,,,,,-0.3883913360394905,-0.012388698064484754,0.07413786504276343,1.585030235162747,0.4917036496201751,0.06884900285162478
1637705116.6212633,3.1174801139543495,-11.795441626461852,-49.51320812895985,0.015129914759662012,0.0071184669113847319,0.00028371435943519083,,,,,,
1637705116.62392,,,,,,,-0.38270679546004277,-0.011755145092254865,0.0748387338884492,1.5850999423099035,0.48563429653817775,0.0919013512234129
1637705116.631279,3.0361864615232697,-12.307982800798641,-50.6940019308077,0.015337515954046541,0.006949609481900829,0.00015931806560865944,,,,,,
1637705116.6339645,,,,,,,-0.3885321112886134,-0.012934076752464413,0.07464591804638032,1.5845717250203213,0.49498680268469536,0.0701484106304006
1637705116.6411705,2.7642577633528207,-12.109344199374572,-51.918717473978674,0.015201587626878298,0.0063747170760629678,0.00022643105246875073,,,,,,
1637705116.644054,,,,,,,-0.3890775480881995,-0.013235882332502391,0.07312564235741925,1.5900222253979015,0.4984049129382345,0.07100276940651969
1637705116.6511717,2.5761898905087017,-11.895900894033275,-53.118033671093826,0.014650878851953772,0.0056430650147112522,0.00023558282340421788,,,,,,
1637705116.65396,,,,,,,-0.3891217151585393,-0.013422667788849846,0.07306366906641693,1.5902790938777962,0.49859214521344314,0.07099189444435862
1637705116.661187,1.9936784254047342,-11.888380701226286,-54.581560894071785,0.01447314223911484,0.0050470352476031759,0.00026394201482152907,,,,,,
1637705116.6639328,,,,,,,-0.38854874514305743,-0.013569609075815114,0.0748858428457857,1.5836727604287706,0.4947504100446692,0.06968711707414357
1637705116.6639807,,,,,,,-0.38864529900224076,-0.013700633548011792,0.07493976846496175,1.5829609934178304,0.4939497384696324,0.06861235294594191
1637705116.671208,1.8419035578192853,-12.10902951732244,-56.59463477375239,0.014434940701104576,0.0044361971727923987,0.0002257531435105667,,,,,,
1637705116.673985,,,,,,,-0.38819784239442334,-0.013932525076120889,0.07462147057407786,1.5829725387191038,0.4936334523149033,0.06912626085742474
1637705116.681222,1.5378791758768386,-12.320065760560599,-58.20936594964259,0.014686415019631478,0.0039412008576376976,0.00015660642977593023,,,,,,
1637705116.684019,,,,,,,-0.3883042607013777,-0.01412686939015989,0.0746852451939426,1.5816259457753825,0.4929241709042947,0.06721443616656912
1637705116.6912446,1.2592866505093516,-12.394918223620886,-60.49411941946404,0.014948959656645137,0.0036100656071172974,0.00023366208135603209,,,,,,
1637705116.6939237,,,,,,,-0.38261353074599425,-0.01332903391424961,0.07527101128339653,1.5804477780860948,0.48582458321594646,0.08787762880838007
1637705116.7012637,1.1925297526941012,-12.261525687275302,-61.147767809221676,0.014717666410846958,0.0032299521101134734,0.00022100778080328884,,,,,,
1637705116.703965,,,,,,,-0.3885397111313171,-0.014427348997465644,0.07479445863877732,1.578532823845777,0.49259017405163036,0.0630930921197738
1637705116.7111475,0.91301140081776833,-12.282970581561575,-62.88904644499655,0.014516079750323523,0.0029891036849965021,0.00016892177584958146,,,,,,
1637705116.7139797,,,,,,,-0.38281954919219247,-0.013581940096754147,0.07574789239065838,1.5768650105332038,0.4824477995164642,0.0828054734724447
1637705116.7140422,,,,,,,-0.3830764816632277,-0.013777277949565514,0.07535143660300259,1.5762591864060984,0.48062301961092013,0.08022871487849562
1637705116.7212944,0.85200022065870407,-12.384120635071227,-64.91625232510086,0.014573857033259571,0.0026404638774276418,0.00014508197748682242,,,,,,
1637705116.7239273,,,,,,,-0.3888502579539176,-0.014858547753950874,0.07556755501191814,1.571981098964884,0.4867684219903912,0.05385979768417026
1637705116.731168,0.52676177581833539,-12.388544352260439,-66.41153095475943,0.014603348210316702,0.0022773195699728969,-1.128902220066258e-05,,,,,,
1637705116.7339635,,,,,,,-0.3882642636992688,-0.014973796745075985,0.07478556016283433,1.572416571028597,0.4884310734187154,0.05384021331786649
1637705116.74119,0.17304713164688756,-12.670074148546956,-69.1925191438967,0.014972325853737081,0.0017930207568301612,-5.749981618344974e-05,,,,,,
1637705116.7440364,,,,,,,-0.3887061988759434,-0.015123640881737982,0.07470049916289645,1.5712767953175524,0.4864386993363178,0.05020890114119015
1637705116.751206,0.011438603566312544,-13.238168956831089,-72.18131935563206,0.015025865878265668,0.0011590893958256208,-0.0001408826180399267,,,,,,
1637705116.7539532,,,,,,,-0.3887978411739457,-0.015278011317035045,0.07535279543887707,1.5671399178089278,0.4826422610615975,0.04628797778027309
1637705116.7612207,-0.3343288416309198,-13.632445535367097,-74.65658571375894,0.015597247897533348,0.00071310969238524719,-0.000145289026268116,,,,,,
1637705116.763916,,,,,,,-0.38877072489870174,-0.015371330409296391,0.07575612768227824,1.5649684579794076,0.47734907250213177,0.0426476367039454
1637705116.7639663,,,,,,,-0.388845069718493,-0.01550835474219478,0.07570698435841117,1.5639072177120688,0.4754404337123782,0.0404019921078913
1637705116.7712576,-0.64317154320500869,-14.098248519292602,-77.62634753650677,0.01656856221468735,0.00034995477757903889,-0.00014280336008811248,,,,,,
1637705116.7739444,,,,,,,-0.38834899681704965,-0.015654860848098473,0.07525590926880676,1.5633994466649246,0.4780713573353587,0.039574424254598305
1637705116.7813025,-0.89610050236103245,-14.422401089863069,-78.86900720612066,0.017387402499897137,0.00020705452030594755,-0.00019748801604818622,,,,,,
1637705116.7839665,,,,,,,-0.3889960995549939,-0.015784712867860873,0.07536405852217565,1.5619914481124721,0.47227645956780645,0.034414086527502254
1637705116.7912803,-1.2217986037415809,-14.535606152570423,-80.43835762396158,0.017478445197868619,-0.00021931397533189734,-0.0001635925681390503,,,,,,
1637705116.7939265,,,,,,,-0.3889378078326975,-0.015912637516527772,0.07579363777016468,1.5570414470964922,0.46958840010582625,0.029355646931407332
1637705116.8011556,-1.4488011938170695,-14.327712360887258,-80.90631054954311,0.017245746297657735,-0.00053552906193312863,-0.0002683295021782828,,,,,,
1637705116.80395,,,,,,,-0.3884782342310842,-0.015925748967896336,0.07605772436483682,1.554380891499766,0.4742873796502019,0.026499498355061803
1637705116.8111959,-1.886643604714842,-13.641203633266638,-81.40432900577109,0.016526927083291631,-0.00075184340538353347,-0.00032911533876199897,,,,,,
1637705116.813991,,,,,,,-0.3890599638893759,-0.016029446878888826,0.07586514781389964,1.5521573650258664,0.46588219498029537,0.019062669890496958
1637705116.81407,,,,,,,-0.3889532381144044,-0.016120256982740166,0.07542836562367528,1.5499608822861175,0.46601300957994807,0.015048211754505396
1637705116.821197,-2.0492302809435241,-13.211086918858568,-80.99255267236796,0.016246388833146649,-0.0011447328821235113,-0.00039272579600481416,,,,,,
1637705116.8239267,,,,,,,-0.38507005791598287,-0.0170898710860459,0.06320215443925226,1.5962769791261746,0.4686039907872783,0.04438297415548414
1637705116.8312159,-2.1146387567241076,-12.676834204293524,-79.75891844463625,0.015749166917545403,-0.0012520251932558197,-0.0005881895456141678,,,,,,
1637705116.833939,,,,,,,-0.3893074310001675,-0.016161143080839463,0.07558126442133917,1.5435031930382632,0.4610277737861658,0.0022151294227622446
1637705116.8412325,-2.3120937469391212,-12.223662171655414,-77.66798734008441,0.015348247213918264,-0.0011666001109189852,-0.0007142806118361558,,,,,,
1637705116.8440008,,,,,,,-0.38516612917109694,-0.01720672366327783,0.06382264664676018,1.5878507547753138,0.46415305363349796,0.030938451747635747
1637705116.8512616,-2.5288816304726067,-11.346601957522997,-74.0749317926376,0.014858755518367479,-0.0009295715956646319,-0.0008740411563145541,,,,,,
1637705116.8539546,,,,,,,-0.38521024365051093,-0.017076478953565066,0.0632903726328301,1.5869894575944106,0.45567971286038317,0.025786427761194358
1637705116.8612626,-2.5144323840145244,-10.164924093117337,-68.81069713559688,0.014000812332850051,-0.0006285552672443814,-0.0009827325592765175,,,,,,
1637705116.8639169,,,,,,,-0.38474678341723234,-0.017199169027969446,0.06346135088408489,1.5819088003175983,0.46117379676819276,0.018409721802124464
1637705116.8639693,,,,,,,-0.3849833730024973,-0.017068011567810237,0.06375654695831279,1.5787077394637365,0.45585464957625066,0.012366914540000995
1637705116.8711448,-2.5249988966583188,-8.7641951118910342,-63.724747205336655,0.012935032436228729,-0.0002694506515582033,-0.001147238466462197,,,,,,
1637705116.8739893,,,,,,,-0.3852124004770994,-0.01695346032310885,0.06441995218097929,1.5736513248303898,0.45087225205679027,0.003614094166729072
1637705116.8811646,-2.4390895396188674,-7.2637984853052355,-55.7286371752361,0.012095651516528401,0.00046107088988567822,-0.0013205571901042483,,,,,,
1637705116.883953,,,,,,,-0.3848549468856788,-0.016951374416164233,0.06317336681127539,1.5756557403255622,0.4488653351711575,-0.0006658066660873621
1637705116.891183,-2.4641986179575186,-5.8129265175398368,-47.48652269079751,0.01097637813527786,0.0010974461451019957,-0.0013282401582969845,,,,,,
1637705116.8939335,,,,,,,-0.3844226395303555,-0.017051942036299728,0.06337646164692312,1.5691815892010634,0.45857861791955407,-0.009399744713856515
1637705116.901191,-2.3105810275938747,-4.3324502104657094,-38.407404117053076,0.010052514746316608,0.0015395300038068193,-0.001412978778069826,,,,,,
1637705116.9039721,,,,,,,-0.38460299642173956,-0.016798412500276222,0.06409135273938549,1.5619781775145878,0.45249697927109067,-0.02016272024297174
